순위,광역시/도,시/군/구,관광지명,도로명주소,중분류 카테고리,소분류 카테고리,검색건수
38,충청남도,천안시 서북구,호텔하루,충남 천안시 서북구 성정공원4길 22-0,숙박,모텔,2983
39,충청남도,천안시 서북구,월호텔,충남 천안시 서북구 오성로 152-0,숙박,모텔,2903
40,충청남도,천안시 서북구,호텔하트,충남 천안시 서북구 차돌들길 7-12,숙박,모텔,2866
40,충청남도,천안시 서북구,비지니스호텔,충남 천안시 서북구 양지9길 6-0,숙박,호텔,2866
42,충청남도,천안시 서북구,휴호텔천안점,충남 천안시 서북구 양지9길 4-0,숙박,모텔,2842
43,충청남도,천안시 서북구,새마을호텔,충남 천안시 서북구 천안대로 2374-11,숙박,호텔,2832
44,충청남도,천안시 서북구,도쿄호텔,충남 천안시 서북구 차돌들길 11-11,숙박,모텔,2790
45,충청남도,천안시 서북구,도로시모텔,충남 천안시 서북구 성정공원3길 9-0,숙박,모텔,2783
46,충청남도,천안시 서북구,어반트호텔,충남 천안시 서북구 양지8길 10-5,숙박,모텔,2763
47,충청남도,천안시 서북구,저스트슬립호텔천안불당점,충남 천안시 서북구 검은들3길 69-0,숙박,호텔,2719
48,충청남도,천안시 서북구,파라프라,충남 천안시 서북구 상덕로 42-7,숙박,캠핑,2693
49,충청남도,천안시 서북구,ON스마트호텔,충남 천안시 서북구 검은들3길 57-0,숙박,호텔,2663
50,충청남도,천안시 서북구,카페호텔,충남 천안시 서북구 차돌들길 7-10,숙박,모텔,2558
51,충청남도,천안시 서북구,호텔빛날빈,충남 천안시 서북구 차돌들길 11-9,숙박,모텔,2490
52,충청남도,천안시 서북구,드라파호텔,충남 천안시 서북구 차돌들길 11-10,숙박,모텔,2335
53,충청남도,천안시 서북구,렉스호텔,충남 천안시 서북구 양지8길 10-4,숙박,호텔,2291
54,충청남도,천안시 서북구,호텔?,충남 천안시 서북구 성정공원2길 43-0,숙박,모텔,2239
55,충청남도,천안시 서북구,이끌림호텔천안점,충남 천안시 서북구 양지10길 38-0,숙박,모텔,2233
56,충청남도,천안시 서북구,텐호텔,충남 천안시 서북구 성진로 584-0,숙박,모텔,2161
57,충청남도,천안시 서북구,모텔7,충남 천안시 서북구 검은들3길 6-0,숙박,모텔,2094
58,충청남도,천안시 서북구,닉스폭스호텔,충남 천안시 서북구 차돌들길 11-6,숙박,모텔,2089
59,충청남도,천안시 서북구,제우스모텔,충남 천안시 서북구 성정공원3길 21-0,숙박,모텔,2045
60,충청남도,천안시 서북구,K호텔,충남 천안시 서북구 성정공원4길 14-0,숙박,모텔,2037
61,충청남도,천안시 서북구,천안NU호텔,충남 천안시 서북구 양지8길 6-0,숙박,모텔,2000
62,충청남도,천안시 서북구,감성호텔온화,충남 천안시 서북구 양지9길 14-0,숙박,모텔,1989
63,충청남도,천안시 서북구,모노리스호텔,충남 천안시 서북구 성정공원5로 53-0,숙박,모텔,1968
64,충청남도,천안시 서북구,시크릿모텔,충남 천안시 서북구 성정공원7길 28-0,숙박,모텔,1959
65,충청남도,천안시 서북구,스위트호텔,충남 천안시 서북구 양지17길 5-0,숙박,모텔,1828
66,충청남도,천안시 서북구,굿모닝호텔,충남 천안시 서북구 차돌들길 11-5,숙박,모텔,1816
67,충청남도,천안시 서북구,피카소호텔,충남 천안시 서북구 성정공원4길 13-0,숙박,모텔,1798
68,충청남도,천안시 서북구,머무르다,충남 천안시 서북구 차돌들길 11-2,숙박,호텔,1793
69,충청남도,천안시 서북구,아늑료칸요수리구리호텔,충남 천안시 서북구 양지9길 8-0,숙박,모텔,1683
70,충청남도,천안시 서북구,칼튼모텔,충남 천안시 서북구 양지10길 30-0,숙박,모텔,1682
71,충청남도,천안시 서북구,MI호텔,충남 천안시 서북구 불당33길 31-0,숙박,모텔,1658
72,충청남도,천안시 서북구,글로리호텔,충남 천안시 서북구 양지10길 56-0,숙박,모텔,1569
73,충청남도,천안시 서북구,로망스모텔,충남 천안시 서북구 망향로 928-0,숙박,모텔,1485
74,충청남도,천안시 서북구,호텔사랑,충남 천안시 서북구 차돌들길 16-0,숙박,호텔,1453
75,충청남도,천안시 서북구,세븐블럭호텔,충남 천안시 서북구 성정공원7길 29-0,숙박,호텔,1422
76,충청남도,천안시 서북구,명품무인호텔J,충남 천안시 서북구 차돌들길 11-13,숙박,모텔,1339
77,충청남도,천안시 서북구,발렌타인모텔,충남 천안시 서북구 성정공원7길 25-0,숙박,모텔,1309
78,충청남도,천안시 서북구,한양파크장여관,충남 천안시 서북구 봉정로 103-0,숙박,모텔,1280
79,충청남도,천안시 서북구,스카이호텔,충남 천안시 서북구 성정공원2길 37-0,숙박,모텔,1264
80,충청남도,천안시 서북구,씨씨모텔,충남 천안시 서북구 망향로 405-0,숙박,모텔,1260
81,충청남도,천안시 서북구,노보텔모텔,충남 천안시 서북구 천안대로 1340-0,숙박,모텔,1229
82,충청남도,천안시 서북구,아도라파크,충남 천안시 서북구 양지18길 15-0,숙박,모텔,1203
83,충청남도,천안시 서북구,카라모텔,충남 천안시 서북구 성환1로 246-0,숙박,모텔,1147
84,충청남도,천안시 서북구,아리랑모텔,충남 천안시 서북구 천안대로 1494-0,숙박,모텔,1077
85,충청남도,천안시 서북구,동화마을펜션,충남 천안시 서북구 천흥4길 201-66,숙박,펜션/민박,1000
86,충청남도,천안시 서북구,69호텔,충남 천안시 서북구 망향로 296-0,숙박,모텔,964
87,충청남도,천안시 서북구,더블유호텔,충남 천안시 서북구 양지10길 32-0,숙박,모텔,934
88,충청남도,천안시 서북구,애플호텔,충남 천안시 서북구 양지10길 34-0,숙박,모텔,906
89,충청남도,천안시 서북구,시티호텔,충남 천안시 서북구 차돌들길 11-4,숙박,호텔,897
90,충청남도,천안시 서북구,천안밤나무골가족캠핑장,충남 천안시 서북구 보명사길 74-13,숙박,캠핑,887
90,충청남도,천안시 서북구,루이스호텔,충남 천안시 서북구 양지9길 5-0,숙박,모텔,887
92,충청남도,천안시 서북구,?모텔,충남 천안시 서북구 양지10길 45-0,숙박,모텔,820
93,충청남도,천안시 서북구,강변모텔,충남 천안시 서북구 입장로 171-0,숙박,모텔,779
94,충청남도,천안시 서북구,공간모텔,충남 천안시 서북구 성환9길 3-6,숙박,모텔,714
95,충청남도,천안시 서북구,주식회사신세계디앤씨명품무인텔,충남 천안시 서북구 성정공원6길 60-0,숙박,모텔,686
96,충청남도,천안시 서북구,호텔주노,충남 천안시 서북구 성정공원5로 63-0,숙박,모텔,667
97,충청남도,천안시 서북구,우주모텔,충남 천안시 서북구 신덕1길 46-0,숙박,모텔,647
98,충청남도,천안시 서북구,카라모텔,충남 천안시 서북구 천흥1길 7-0,숙박,모텔,593
99,충청남도,천안시 서북구,동굴펜션,충남 천안시 서북구 천흥4길 201-18,숙박,펜션/민박,473
100,충청남도,천안시 서북구,어반스테이플러스,충남 천안시 서북구 성정공원4길 31-0,숙박,모텔,463
101,충청남도,천안시 서북구,성거호수펜션,충남 천안시 서북구 천흥4길 290-18,숙박,펜션/민박,424
102,충청남도,천안시 서북구,오투모텔,충남 천안시 서북구 망향로 351-0,숙박,모텔,413
103,충청남도,천안시 서북구,호텔제이,충남 천안시 서북구 양지17길 3-0,숙박,모텔,341
104,충청남도,천안시 서북구,이화모텔,충남 천안시 서북구 차돌로 10-0,숙박,모텔,337
105,충청남도,천안시 서북구,IMT무인텔,충남 천안시 서북구 성정공원6길 43-0,숙박,모텔,334
106,충청남도,천안시 서북구,별장펜션,충남 천안시 서북구 천흥4길 290-20,숙박,펜션/민박,323
107,충청남도,천안시 서북구,성거연두펜션,충남 천안시 서북구 천흥4길 290-16,숙박,펜션/민박,310
108,충청남도,천안시 서북구,베네치안모텔,충남 천안시 서북구 성정공원5로 19-0,숙박,모텔,299
109,충청남도,천안시 서북구,루비,충남 천안시 서북구 성정공원5로 24-6,숙박,모텔,296
110,충청남도,천안시 서북구,뷰호텔스탠다드,충남 천안시 서북구 부대중앙길 13-0,숙박,호텔,269
111,충청남도,천안시 서북구,비틀즈호텔,충남 천안시 서북구 성정공원5로 53-0,숙박,모텔,261
112,충청남도,천안시 서북구,뉴월드파크장,충남 천안시 서북구 성환중앙로 43-4,숙박,모텔,258
113,충청남도,천안시 서북구,대림파크장,충남 천안시 서북구 양지10길 48-0,숙박,모텔,221
114,충청남도,천안시 서북구,로데오호텔,충남 천안시 서북구 성정공원1길 22-0,숙박,모텔,190
115,충청남도,천안시 서북구,앙상블모텔,충남 천안시 서북구 양지9길 3-0,숙박,모텔,189
116,충청남도,천안시 서북구,씨에프모텔,충남 천안시 서북구 양지10길 49-0,숙박,모텔,183
117,충청남도,천안시 서북구,월드파크,충남 천안시 서북구 양지18길 12-0,숙박,모텔,181
118,충청남도,천안시 서북구,독채펜션정가,충남 천안시 서북구 천흥4길 201-93,숙박,펜션/민박,173
119,충청남도,천안시 서북구,동궁여관,충남 천안시 서북구 성환2로 140-0,숙박,모텔,137
120,충청남도,천안시 서북구,로얄파크장여관,충남 천안시 서북구 양지8길 10-8,숙박,모텔,124
121,충청남도,천안시 서북구,위니텔모텔,충남 천안시 서북구 월봉로 131-0,숙박,모텔,109
122,충청남도,천안시 서북구,포유무인텔,충남 천안시 서북구 성정공원6길 43-0,숙박,모텔,101
123,충청남도,천안시 서북구,메리골드,충남 천안시 서북구 성월수향길 258-12,숙박,펜션/민박,93
124,충청남도,천안시 서북구,썸무인텔,충남 천안시 서북구 성정공원7길 21-0,숙박,모텔,60
125,충청남도,천안시 서북구,아갤러리,충남 천안시 서북구 천흥4길 321-0,숙박,펜션/민박,55
126,충청남도,천안시 서북구,코코넨네풀빌라,충남 천안시 서북구 천흥4길 201-89,숙박,펜션/민박,47
127,충청남도,천안시 서북구,칼라모텔,충남 천안시 서북구 서부역13길 4-0,숙박,모텔,35
128,충청남도,천안시 서북구,애플모텔,충남 천안시 서북구 성정공원5로 59-0,숙박,모텔,33
129,충청남도,천안시 서북구,준모텔,충남 천안시 서북구 검은들1길 20-0,숙박,모텔,32
130,충청남도,천안시 서북구,31텔,충남 천안시 서북구 양지8길 10-1,숙박,모텔,22
131,충청남도,천안시 서북구,혜광해피텔,충남 천안시 서북구 학사촌1길 22-0,숙박,기타숙박,21
132,충청남도,천안시 서북구,샵모텔,충남 천안시 서북구 양지10길 45-0,숙박,모텔,18
132,충청남도,천안시 서북구,성신장여관,충남 천안시 서북구 성환중앙로 18-1,숙박,모텔,18
132,충청남도,천안시 서북구,우진파크,충남 천안시 서북구 양지18길 16-0,숙박,모텔,18
135,충청남도,천안시 서북구,다솔파크여관,충남 천안시 서북구 봉정로 112-5,숙박,모텔,15
136,충청남도,천안시 서북구,중동홈피스텔,충남 천안시 서북구 도원6길 20-0,숙박,기타숙박,13
137,충청남도,천안시 서북구,금관여관,충남 천안시 서북구 입장로 144-0,숙박,모텔,12
137,충청남도,천안시 서북구,대광홈피스텔,충남 천안시 서북구 동막골길 19-0,숙박,기타숙박,12
139,충청남도,천안시 서북구,성거여인숙,충남 천안시 서북구 성거길 129-0,숙박,모텔,11
140,충청남도,천안시 서북구,티모텔,충남 천안시 서북구 검은들3길 9-0,숙박,모텔,9
140,충청남도,천안시 서북구,그린파크여관,충남 천안시 서북구 신월소우길 28-0,숙박,모텔,9
142,충청남도,천안시 서북구,바닐라모텔,충남 천안시 서북구 서부역10길 6-0,숙박,모텔,7
142,충청남도,천안시 서북구,동경홈피스텔,충남 천안시 서북구 서부13길 15-0,숙박,기타숙박,7
144,충청남도,천안시 서북구,대광홈피스텔,충남 천안시 서북구 서부14길 58-0,숙박,기타숙박,6
144,충청남도,천안시 서북구,드림홈스텔,충남 천안시 서북구 서부2길 23-0,숙박,기타숙박,6
144,충청남도,천안시 서북구,상명홈피스텔,충남 천안시 서북구 서부12길 61-0,숙박,기타숙박,6
144,충청남도,천안시 서북구,호텔여기어때천안성정점,충남 천안시 서북구 성정공원4길 31-0,숙박,호텔,6
148,충청남도,천안시 서북구,직산여관,충남 천안시 서북구 역전말1길 9-0,숙박,모텔,5
149,충청남도,천안시 서북구,사루비아텔,충남 천안시 서북구 서부11길 12-0,숙박,기타숙박,4
150,충청남도,천안시 서북구,아늑,충남 천안시 서북구 석문길 121-101,숙박,펜션/민박,3
150,충청남도,천안시 서북구,오페라모텔,충남 천안시 서북구 성정공원3길 0-0,숙박,모텔,3
150,충청남도,천안시 서북구,테마호텔,충남 천안시 서북구 양지10길 38-0,숙박,모텔,3
150,충청남도,천안시 서북구,창대홈피스텔,충남 천안시 서북구 동막골길 10-0,숙박,기타숙박,3
150,충청남도,천안시 서북구,광산홈피스텔,충남 천안시 서북구 성정2길 18-0,숙박,기타숙박,3
150,충청남도,천안시 서북구,금호홈피스텔,충남 천안시 서북구 서부11길 6-0,숙박,기타숙박,3
150,충청남도,천안시 서북구,대지홈피스텔,충남 천안시 서북구 성정14길 32-0,숙박,기타숙박,3
150,충청남도,천안시 서북구,영홈피스텔,충남 천안시 서북구 성정14길 27-0,숙박,기타숙박,3
150,충청남도,천안시 서북구,이화홈피스텔,충남 천안시 서북구 성진로 49-4,숙박,기타숙박,3
150,충청남도,천안시 서북구,호텔엘리,충남 천안시 서북구 양지15길 59-0,숙박,모텔,3
150,충청남도,천안시 서북구,베리쉐어하우스,충남 천안시 서북구 천안대로 999-7,숙박,기타숙박,3
